epoch,lr-AdamW,step,test_acc,test_auroc,test_bal_acc,test_balanced_acc,test_loss,test_macro_f1,train_acc,train_loss,val_acc,val_bal_acc,val_loss
67,,2079,,,,,,,0.859375,0.6512662172317505,,,
,0.0001518326808387395,2089,,,,,,,,,,,
67,,2089,,,,,,,0.84375,0.7794443964958191,,,
,0.0001518326808387395,2099,,,,,,,,,,,
67,,2099,,,,,,,0.859375,0.7607474327087402,,,
67,,2107,,,,,,,,,0.6491646766662598,0.22466523945331573,1.367730975151062
,0.0001440031411697033,2109,,,,,,,,,,,
68,,2109,,,,,,,0.90625,0.6205099821090698,,,
,0.0001440031411697033,2119,,,,,,,,,,,
68,,2119,,,,,,,0.90625,0.6605367064476013,,,
,0.0001440031411697033,2129,,,,,,,,,,,
68,,2129,,,,,,,0.828125,0.7979402542114258,,,
68,,2138,,,,,,,,,0.6443914175033569,0.216282919049263,1.3754141330718994
,0.0001363057882104921,2139,,,,,,,,,,,
69,,2139,,,,,,,0.90625,0.6454311609268188,,,
,0.0001363057882104921,2149,,,,,,,,,,,
69,,2149,,,,,,,0.828125,0.7347915768623352,,,
,0.0001363057882104921,2159,,,,,,,,,,,
69,,2159,,,,,,,0.890625,0.6920590400695801,,,
,0.0001363057882104921,2169,,,,,,,,,,,
69,,2169,,,,,,,0.8333333134651184,0.8485902547836304,,,
69,,2169,,,,,,,,,0.6443914175033569,0.216282919049263,1.3702046871185303
,0.00012875000000000007,2179,,,,,,,,,,,
70,,2179,,,,,,,0.90625,0.6999731063842773,,,
,0.00012875000000000007,2189,,,,,,,,,,,
70,,2189,,,,,,,0.890625,0.7158471941947937,,,
,0.00012875000000000007,2199,,,,,,,,,,,
70,,2199,,,,,,,0.859375,0.766323447227478,,,
70,,2200,,,,,,,,,0.6539379358291626,0.2328047901391983,1.369443416595459
,0.0001213449821022818,2209,,,,,,,,,,,
71,,2209,,,,,,,0.828125,0.7752091884613037,,,
,0.0001213449821022818,2219,,,,,,,,,,,
71,,2219,,,,,,,0.921875,0.6301771402359009,,,
,0.0001213449821022818,2229,,,,,,,,,,,
71,,2229,,,,,,,0.890625,0.6787338256835938,,,
71,,2231,,,,,,,,,0.656324565410614,0.2334575355052948,1.3740051984786987
,0.00011409975639099019,2239,,,,,,,,,,,
72,,2239,,,,,,,0.875,0.67220139503479,,,
,0.00011409975639099019,2249,,,,,,,,,,,
72,,2249,,,,,,,0.90625,0.6739232540130615,,,
,0.00011409975639099019,2259,,,,,,,,,,,
72,,2259,,,,,,,0.84375,0.6849346160888672,,,
72,,2262,,,,,,,,,0.6420047879219055,0.21558862924575806,1.3760616779327393
,0.00010702315005761292,2269,,,,,,,,,,,
73,,2269,,,,,,,0.890625,0.6707216501235962,,,
,0.00010702315005761292,2279,,,,,,,,,,,
73,,2279,,,,,,,0.859375,0.7621942162513733,,,
,0.00010702315005761292,2289,,,,,,,,,,,
73,,2289,,,,,,,0.84375,0.731317400932312,,,
73,,2293,,,,,,,,,0.6396181583404541,0.2150469720363617,1.3812706470489502
,0.00010012378485689957,2299,,,,,,,,,,,
74,,2299,,,,,,,0.890625,0.7226288914680481,,,
,0.00010012378485689957,2309,,,,,,,,,,,
74,,2309,,,,,,,0.90625,0.6445261240005493,,,
,0.00010012378485689957,2319,,,,,,,,,,,
74,,2319,,,,,,,0.90625,0.648048996925354,,,
74,,2324,,,,,,,,,0.6443914175033569,0.22579704225063324,1.3850656747817993
,9.34100666025815e-05,2329,,,,,,,,,,,
75,,2329,,,,,,,0.890625,0.6473690867424011,,,
,9.34100666025815e-05,2339,,,,,,,,,,,
75,,2339,,,,,,,0.890625,0.7209539413452148,,,
,9.34100666025815e-05,2349,,,,,,,,,,,
75,,2349,,,,,,,0.875,0.7434180974960327,,,
75,,2355,,,,,,,,,0.6443914175033569,0.2301434427499771,1.3782474994659424
,8.689017492618258e-05,2359,,,,,,,,,,,
76,,2359,,,,,,,0.953125,0.583026111125946,,,
,8.689017492618258e-05,2369,,,,,,,,,,,
76,,2369,,,,,,,0.890625,0.7180484533309937,,,
,8.689017492618258e-05,2379,,,,,,,,,,,
76,,2379,,,,,,,0.875,0.6976505517959595,,,
76,,2386,,,,,,,,,0.6491646766662598,0.23140718042850494,1.3768771886825562
,8.057205331139822e-05,2389,,,,,,,,,,,
77,,2389,,,,,,,0.90625,0.672943115234375,,,
,8.057205331139822e-05,2399,,,,,,,,,,,
77,,2399,,,,,,,0.921875,0.6353986263275146,,,
,8.057205331139822e-05,2409,,,,,,,,,,,
77,,2409,,,,,,,0.859375,0.719806432723999,,,
77,,2417,,,,,,,,,0.6539379358291626,0.22827370464801788,1.3780840635299683
,7.446339941618382e-05,2419,,,,,,,,,,,
78,,2419,,,,,,,0.796875,0.7970818281173706,,,
,7.446339941618382e-05,2429,,,,,,,,,,,
78,,2429,,,,,,,0.859375,0.7328208088874817,,,
,7.446339941618382e-05,2439,,,,,,,,,,,
78,,2439,,,,,,,0.859375,0.7863836288452148,,,
78,,2448,,,,,,,,,0.6491646766662598,0.22881965339183807,1.3810962438583374
,6.857165569434498e-05,2449,,,,,,,,,,,
79,,2449,,,,,,,0.921875,0.647163987159729,,,
,6.857165569434498e-05,2459,,,,,,,,,,,
79,,2459,,,,,,,0.9375,0.6575357913970947,,,
,6.857165569434498e-05,2469,,,,,,,,,,,
79,,2469,,,,,,,0.828125,0.744815468788147,,,
,6.857165569434498e-05,2479,,,,,,,,,,,
79,,2479,,,,,,,0.9166666865348816,0.6485059261322021,,,
79,,2479,,,,,,,,,0.656324565410614,0.22212667763233185,1.393212080001831
,6.290400032805297e-05,2489,,,,,,,,,,,
80,,2489,,,,,,,0.921875,0.6182870864868164,,,
,6.290400032805297e-05,2499,,,,,,,,,,,
80,,2499,,,,,,,0.875,0.7119975686073303,,,
,6.290400032805297e-05,2509,,,,,,,,,,,
80,,2509,,,,,,,0.84375,0.6996299028396606,,,
80,,2510,,,,,,,,,0.6491646766662598,0.22706079483032227,1.3834059238433838
,5.746733848233633e-05,2519,,,,,,,,,,,
81,,2519,,,,,,,0.890625,0.6697536110877991,,,
,5.746733848233633e-05,2529,,,,,,,,,,,
81,,2529,,,,,,,0.828125,0.6982347965240479,,,
,5.746733848233633e-05,2539,,,,,,,,,,,
81,,2539,,,,,,,0.90625,0.657780647277832,,,
81,,2541,,,,,,,,,0.6491646766662598,0.22713011503219604,1.383488416671753
82,,2542,0.6666666865348816,0.6596363186836243,0.24646435678005219,0.21312746405601501,1.2495403289794922,0.20819444954395294,,,,,
